transcript_id	wt_mrna_YPD1.genes.results	wt_mrna_YPD2.genes.results	wt_mrna_YPD3.genes.results	ncs2d_mrna_YPD1.genes.results	ncs2d_mrna_YPD2.genes.results	ncs2d_mrna_YPD3.genes.results	elp6d_mrna_YPD1.genes.results	elp6d_mrna_YPD2.genes.results	elp6d_mrna_YPD3.genes.results	ncs2d_elp6d_mrna_YPD1.genes.results	ncs2d_elp6d_mrna_YPD2.genes.results	ncs2d_elp6d_mrna_YPD3.genes.results
YBR022W	42.1	31.08	38.43	49.69	46.57	50.75	55.79	54.17	57.08	61.88	47.05	57.15
YBR023C	59.56	69.1	63.03	72.23	73.84	51.69	60.83	66.87	61.4	65.64	73.17	60.97
YBR024W	22.0	16.82	23.85	17.25	21.65	22.7	21.61	16.35	18.02	22.82	15.69	24.19
YBR025C	601.35	618.15	660.03	602.35	596.96	624.37	583.58	526.69	566.92	618.24	540.72	605.36
YBR026C	69.23	73.91	67.79	87.51	95.21	88.88	90.77	98.12	89.07	115.16	120.79	109.52
YBR027C	15.02	13.34	16.92	22.02	21.75	20.55	20.03	17.16	21.52	28.17	21.13	23.4
YBR028C	41.33	34.93	39.95	38.16	43.26	34.86	41.79	39.07	36.57	43.13	38.57	42.15
YBR029C	97.5	94.47	91.73	107.98	97.44	98.09	92.29	102.04	100.66	100.53	104.46	103.57
YBR030W	47.46	43.68	41.12	53.67	61.85	49.86	52.54	54.65	46.99	56.29	53.87	52.57
YBR031W	3312.72	4007.68	3197.33	3100.32	2703.14	2928.62	2893.51	2892.22	2734.12	2258.46	2794.79	2434.53
YBR032W	5.88	3.22	5.61	4.2	4.4	8.72	7.23	7.29	5.99	6.56	12.28	8.39
YBR033W	7.52	6.62	7.62	7.39	7.26	5.28	6.99	6.28	8.0	9.12	9.48	7.87
YBR034C	146.7	132.16	131.99	140.22	156.77	154.28	136.4	125.96	144.72	136.52	104.34	130.35
YBR035C	115.43	133.85	146.3	122.92	117.91	136.74	129.6	128.78	120.7	130.34	128.28	129.25
YBR036C	190.38	190.14	165.51	204.5	211.81	179.33	204.04	220.14	193.83	198.82	232.02	203.5
YBR037C	51.19	52.31	49.89	57.85	61.08	57.05	72.35	61.48	67.86	82.26	85.11	81.42
YBR038W	39.61	38.06	40.7	46.15	41.29	33.45	42.52	44.33	42.14	51.28	69.48	51.28
YBR039W	157.35	149.78	141.68	170.44	203.67	186.35	177.95	170.75	178.29	238.39	194.39	244.51
YBR040W	0.87	0.7	0.71	2.11	1.66	3.49	1.0	0.69	1.11	1.43	2.07	1.68
YBR041W	59.18	56.49	51.58	67.71	70.94	60.98	55.69	59.6	56.88	65.89	63.75	69.05
YBR042C	91.27	76.17	79.97	85.12	89.57	89.37	78.33	75.55	79.67	79.46	82.09	72.11
YBR043C	47.59	45.44	42.12	56.37	57.54	48.53	68.18	64.53	58.5	61.64	58.76	57.05
YBR044C	26.37	21.7	28.07	25.91	28.83	28.6	27.02	30.49	31.92	29.96	24.64	26.23
YBR045C	3.14	3.99	4.13	4.1	4.82	5.15	4.47	4.47	4.35	5.5	4.59	3.93
YBR046C	39.98	35.59	39.76	36.21	35.99	39.92	33.35	34.35	34.12	31.7	27.09	29.1
YBR047W	21.77	21.81	24.24	18.9	26.11	31.67	32.27	29.19	26.67	25.95	20.5	26.59
YBR048W	2651.44	2518.54	2607.66	2457.39	2246.46	2617.47	2568.11	2607.98	2628.81	2171.53	2462.87	2214.13
YBR049C	39.12	33.62	44.66	40.11	46.12	42.23	42.83	41.65	50.25	58.83	47.85	55.69
YBR050C	4.23	3.69	4.24	3.85	2.44	2.24	3.68	3.95	2.68	3.06	4.46	2.97
YBR052C	153.57	162.74	166.19	170.81	162.92	188.02	171.24	184.19	155.24	181.51	202.65	196.31
YBR053C	62.3	65.07	73.5	44.72	46.89	46.67	40.04	48.02	41.74	37.57	40.14	42.38
YBR054W	50.18	50.88	52.53	24.4	29.79	25.2	22.99	26.26	28.52	16.07	10.86	14.61
YBR055C	27.34	28.68	28.64	31.87	32.86	27.53	30.02	26.34	26.64	36.8	30.95	36.06
YBR056W	43.2	43.0	45.63	50.0	50.36	47.06	39.59	43.83	40.97	48.68	50.85	45.92
YBR056W-A	27.37	29.82	21.85	16.96	16.0	22.76	13.56	22.4	21.87	36.32	29.99	27.09
YBR057C	34.27	28.54	31.17	31.9	40.34	36.66	30.06	34.12	35.53	54.61	32.43	48.72
YBR058C	49.07	43.02	52.8	56.08	55.44	48.93	54.68	55.84	49.97	55.16	51.74	51.69
YBR058C-A	289.7	234.92	248.44	288.25	382.9	337.47	309.69	294.43	349.42	441.42	289.74	353.11
YBR059C	20.86	21.06	24.51	30.55	25.67	27.19	29.37	28.23	27.94	31.06	34.32	35.54
YBR060C	38.7	37.91	38.02	40.73	40.1	39.13	34.79	34.87	33.49	39.06	36.82	34.59
YBR061C	79.9	73.79	78.63	78.83	85.99	82.94	75.15	68.86	74.8	76.39	72.0	74.25
YBR062C	54.99	45.18	55.87	70.73	72.13	81.65	65.81	61.25	66.46	71.64	75.07	78.67
YBR063C	32.59	29.08	40.51	32.74	41.2	38.42	32.08	35.89	36.94	40.95	29.67	35.42
YBR065C	29.45	24.23	25.39	26.22	29.88	20.52	25.85	22.3	26.06	30.29	17.81	25.92
YBR066C	53.02	44.45	59.39	38.76	56.86	43.07	38.15	30.73	40.47	42.15	24.9	33.15
YBR067C	641.94	669.6	538.56	503.88	479.2	542.14	529.44	531.41	568.89	375.14	443.82	365.86
YBR068C	243.47	226.61	208.58	357.34	335.8	264.38	363.1	393.01	366.62	452.47	509.93	440.53
YBR069C	278.68	259.87	270.46	400.35	384.68	320.93	376.52	394.39	380.56	375.9	405.2	371.19
YBR070C	65.66	68.18	70.17	54.05	59.45	63.39	53.62	63.22	58.1	52.95	55.07	50.95
YBR071W	72.15	69.76	66.88	82.97	92.44	70.58	85.34	92.95	81.52	111.62	109.23	97.98
YBR072C-A	3.05	5.12	3.21	2.08	4.36	3.33	1.75	1.32	2.72	4.39	4.22	3.05
YBR072W	25.53	33.92	31.5	46.4	43.67	31.07	59.72	95.34	46.09	48.93	52.76	35.83
YBR073W	61.05	53.27	54.06	71.99	81.49	59.59	60.03	59.74	59.42	74.42	66.2	69.03
YBR074W	39.44	35.88	42.36	45.9	40.06	36.82	39.54	41.27	42.04	41.54	46.56	39.5
YBR076W	3.31	3.05	3.7	6.13	4.55	5.22	4.36	4.2	5.62	8.87	7.36	6.86
YBR077C	94.68	100.63	97.48	118.63	129.93	125.62	103.47	109.17	114.35	139.66	128.42	124.68
YBR078W	1258.59	1310.17	1267.93	1267.55	1043.18	1146.58	1188.88	1248.53	1339.89	1076.67	1246.06	1191.14
YBR079C	179.7	192.81	172.76	205.27	193.37	159.38	185.89	182.51	167.04	196.16	199.69	185.78
YBR080C	62.94	56.47	69.29	82.8	64.47	68.03	69.62	69.22	64.19	72.18	87.66	71.19
YBR081C	14.27	12.39	19.46	16.17	18.93	19.04	19.84	15.91	19.67	25.31	16.95	24.97
YBR082C	598.02	523.07	664.82	625.05	651.04	750.2	678.73	685.38	736.7	813.97	838.24	810.48
YBR083W	45.15	45.86	50.86	53.08	49.77	43.99	41.11	46.61	42.31	37.57	44.68	39.31
YBR084C-A	2503.06	2760.52	2509.16	2239.85	2405.56	2518.63	2215.39	2247.28	2053.46	2130.59	2006.87	2153.96
YBR084W	128.41	128.1	149.76	142.54	134.5	124.28	149.11	145.06	141.02	125.7	142.79	129.8
YBR085C-A	175.99	182.35	130.9	190.66	234.02	214.49	222.12	189.1	210.3	317.64	274.74	280.92
YBR085W	36.81	29.88	38.35	25.89	25.0	29.2	22.33	21.91	18.9	16.47	19.18	15.33
YBR086C	96.5	102.97	99.45	117.77	103.14	84.33	97.33	110.16	100.92	102.66	124.78	100.11
YBR087W	94.61	85.77	95.5	83.08	89.45	92.85	86.04	75.62	77.24	82.53	73.63	81.5
YBR088C	235.46	225.57	220.6	232.66	257.21	271.12	220.95	209.49	235.06	254.3	196.04	250.11
YBR089C-A	204.9	180.69	213.3	161.28	175.13	207.25	200.0	169.69	173.67	199.97	197.83	201.83
YBR090C	22.82	13.14	19.29	16.85	18.69	23.54	26.6	28.87	18.41	15.83	28.46	16.49
YBR091C	76.57	57.09	77.45	68.17	78.86	105.83	90.5	87.09	87.68	90.31	106.07	101.69
YBR092C	262.75	256.63	239.7	304.15	297.01	276.32	186.9	217.41	202.04	180.74	191.31	185.09
YBR093C	100.41	86.38	90.42	37.64	35.79	25.82	35.99	40.58	29.08	26.81	25.35	22.77
YBR094W	33.88	30.98	35.63	37.48	39.36	33.65	39.46	38.26	39.55	41.12	38.34	40.5
YBR095C	29.63	29.47	31.2	34.46	40.18	34.36	33.87	31.9	36.79	46.82	28.78	40.05
YBR096W	216.16	192.5	181.77	206.3	235.96	200.75	207.14	213.92	209.29	215.02	210.7	200.01
YBR097W	9.79	8.7	12.03	10.54	11.0	11.64	11.44	10.4	11.07	12.71	12.08	11.55
YBR098W	15.99	14.05	13.59	14.47	19.15	19.54	15.58	16.75	17.26	21.46	15.38	20.63
YBR101C	156.33	160.89	167.92	168.36	214.07	200.37	181.22	179.3	193.2	253.79	160.01	241.37
YBR102C	24.54	21.64	28.5	34.11	28.86	26.46	28.55	30.26	29.09	35.45	37.24	33.94
YBR103W	37.71	36.78	38.98	45.89	54.02	43.6	46.72	48.35	48.59	54.52	47.45	51.62
YBR104W	83.13	73.0	79.24	64.88	70.67	65.12	70.42	58.48	66.72	65.65	51.96	62.59
YBR105C	15.82	15.17	15.08	26.47	20.1	26.91	25.03	28.09	23.88	28.98	35.16	26.06
YBR106W	1206.44	1160.97	1308.18	1111.01	1135.45	1307.16	1205.45	1193.88	1162.15	977.03	951.86	996.42
YBR107C	35.04	32.24	32.04	30.88	35.73	27.5	29.69	40.34	30.68	34.31	30.34	34.12
YBR108W	11.82	12.44	12.43	15.57	13.6	12.41	15.05	12.97	14.52	18.38	20.88	19.38
YBR109C	467.19	500.96	521.96	449.29	442.13	504.85	434.53	387.46	396.62	403.95	455.9	422.04
YBR110W	82.36	74.59	75.16	89.72	93.8	87.27	76.8	85.18	79.97	94.57	94.44	87.78
YBR111C	170.48	170.95	182.83	171.35	190.17	200.91	182.08	152.96	166.78	182.21	145.67	188.28
YBR111W-A	56.33	54.42	70.57	46.42	68.65	64.16	63.11	59.11	63.85	67.86	49.36	72.07
YBR112C	36.23	31.17	41.11	46.91	41.47	29.76	47.06	49.24	50.23	48.41	48.83	53.75
YBR114W	9.62	9.86	11.89	16.34	14.49	13.48	13.9	13.13	13.22	15.28	19.28	16.87
YBR115C	45.86	46.25	48.96	82.14	60.76	61.03	97.19	94.06	88.8	100.75	130.73	97.38
YBR117C	8.65	9.96	8.83	10.89	9.47	7.6	10.59	11.46	10.71	12.65	14.54	11.5
YBR118W	8330.75	8278.35	8837.65	8388.52	7446.5	8217.92	8477.75	8478.26	7862.13	7472.99	8772.63	7738.09
YBR119W	26.72	23.53	25.21	26.0	28.37	22.53	19.83	20.73	24.71	26.39	17.79	29.42
YBR120C	25.32	22.5	25.95	31.63	30.41	33.13	26.32	23.0	27.28	32.96	26.69	32.57
YBR121C	494.69	517.04	495.69	471.11	454.22	466.51	437.74	430.21	426.29	424.7	420.37	428.62
YBR122C	102.83	97.43	107.62	111.03	127.73	142.87	117.69	116.75	106.76	125.94	142.49	129.57
YBR123C	29.79	26.88	29.2	33.91	35.37	28.43	26.77	22.23	26.86	37.05	28.28	33.27
YBR125C	48.3	42.49	44.2	53.64	63.41	57.0	60.74	60.19	61.22	77.44	71.12	65.6
YBR126C	73.72	82.14	72.94	110.72	82.06	93.17	92.94	97.76	89.51	155.24	196.17	167.94
YBR126W-A	509.93	521.92	541.52	438.64	549.3	588.48	639.77	636.76	617.62	516.31	512.11	541.72
YBR127C	378.67	412.06	412.87	436.06	363.95	403.74	440.08	456.11	415.18	428.05	582.21	436.83
YBR128C	10.59	7.98	11.07	9.97	11.41	10.47	11.42	10.5	10.15	13.48	9.37	11.79
YBR129C	52.06	50.67	50.51	54.75	61.69	66.55	53.51	46.21	57.76	54.22	34.99	60.04
YBR130C	61.18	59.14	72.39	62.66	73.11	69.18	60.79	57.75	67.03	75.63	58.06	72.08
YBR131W	15.38	13.32	14.91	18.54	17.67	14.47	12.88	13.94	17.35	19.94	18.24	18.24
YBR132C	5.93	7.3	5.6	8.64	6.21	8.39	7.22	8.13	7.01	9.57	15.44	9.74
YBR133C	56.92	57.26	60.35	55.09	54.84	45.76	53.23	57.68	55.74	50.98	55.11	53.69
YBR135W	97.2	74.93	80.88	74.38	70.14	66.13	65.53	79.17	77.03	83.2	80.2	87.34
YBR136W	4.63	5.1	5.83	5.35	5.26	4.32	6.21	5.11	5.67	5.64	6.11	5.53
YBR137W	75.63	82.37	90.81	85.03	97.6	112.17	84.56	89.72	80.72	85.02	77.19	93.15
YBR138C	11.14	8.21	16.24	12.16	15.37	14.81	12.97	14.39	14.02	22.15	12.22	19.84
YBR139W	39.53	39.78	37.11	50.95	41.83	35.45	44.95	49.03	43.25	52.95	56.19	48.41
YBR140C	10.08	10.53	13.79	12.36	10.48	11.09	11.15	12.36	11.99	13.26	16.43	12.84
YBR141C	27.02	23.93	23.69	33.79	38.37	34.22	31.73	29.14	32.45	38.61	33.05	35.58
YBR142W	51.78	49.74	57.59	56.4	67.75	63.2	58.68	56.02	62.35	70.46	51.74	71.54
YBR143C	475.13	441.09	454.01	412.12	478.91	429.25	411.57	385.85	423.04	445.85	388.56	429.53
YBR144C	1.21	0.78	0.28	0.74	3.08	3.31	1.86	0.18	1.65	2.0	0.32	1.13
YBR145W	30.28	26.07	23.88	22.24	28.62	31.73	33.74	40.81	33.62	30.39	34.88	33.24
YBR146W	84.13	75.44	86.65	70.51	78.98	76.79	71.71	63.43	63.78	63.94	61.22	62.95
YBR147W	2.19	2.38	2.77	2.39	4.18	1.2	7.04	4.69	4.02	8.17	7.28	7.13
YBR148W	1.43	1.99	1.96	1.24	2.05	1.84	1.4	1.62	1.61	2.18	1.64	2.32
YBR149W	169.31	173.32	182.14	190.74	183.55	185.66	200.58	207.6	184.09	206.61	240.87	204.04
YBR150C	10.08	9.86	11.08	10.83	10.6	9.94	9.0	9.37	10.07	11.28	9.61	10.12
YBR151W	237.97	256.52	211.33	199.3	235.11	202.69	179.89	197.11	193.39	220.93	221.26	186.03
YBR152W	8.62	8.12	10.03	10.4	14.17	7.71	13.3	10.77	11.21	16.01	10.34	16.58
YBR153W	37.12	33.55	44.72	40.64	50.36	49.44	48.67	52.0	46.47	55.67	49.05	55.52
YBR154C	234.52	189.15	248.74	200.02	262.37	253.04	212.79	185.29	240.3	244.84	157.39	220.87
YBR155W	46.25	42.83	46.45	43.97	52.88	55.27	46.71	44.35	46.44	62.15	45.57	67.89
YBR156C	12.26	9.36	12.62	13.24	15.56	13.12	14.06	14.36	16.32	19.39	14.44	21.6
YBR157C	47.06	35.87	41.28	39.69	46.29	38.1	33.21	37.53	37.34	34.66	33.45	33.01
YBR158W	204.67	214.63	203.9	270.46	300.55	235.96	252.18	260.19	234.08	271.12	240.17	258.16
YBR159W	233.11	217.61	238.02	200.59	210.93	214.18	202.89	203.6	206.4	176.78	180.81	166.33
YBR160W	70.58	59.59	73.89	75.09	84.55	73.94	66.14	68.94	67.04	78.94	68.08	76.38
YBR161W	35.68	28.89	30.27	30.64	36.86	31.35	31.13	30.41	32.77	33.8	22.91	31.33
YBR162C	644.43	723.05	601.53	592.28	484.21	453.71	523.36	546.76	529.54	456.7	573.5	457.43
YBR162W-A	398.76	356.88	423.85	376.11	446.7	469.76	482.76	467.88	429.8	508.45	389.52	510.59
YBR163W	30.79	27.8	34.94	31.36	37.58	35.47	29.33	30.73	33.95	38.25	31.29	34.73
YBR164C	226.73	191.99	239.64	221.78	266.48	271.49	248.53	214.04	243.68	253.65	178.48	253.66
YBR165W	40.58	33.51	42.55	49.07	51.3	49.78	46.72	43.27	46.35	49.92	38.24	48.83
YBR166C	74.79	64.5	75.96	71.29	79.43	76.24	75.52	74.3	76.01	74.56	66.65	70.39
YBR167C	20.05	30.59	33.52	27.33	37.35	35.19	26.14	28.61	27.09	38.98	41.55	42.13
YBR168W	32.52	22.5	26.55	28.12	34.9	29.43	24.02	21.65	28.58	35.57	20.38	29.15
YBR169C	17.33	18.18	17.44	13.17	13.21	11.46	13.88	17.63	11.62	10.98	11.36	10.17
YBR170C	55.33	53.48	53.52	71.8	76.37	57.66	65.29	70.2	60.67	76.97	78.27	74.96
YBR171W	174.85	165.03	147.79	160.97	219.1	205.61	152.71	141.6	158.29	215.15	181.26	186.03
YBR172C	53.36	42.67	41.52	48.65	61.36	49.46	45.37	46.74	50.58	63.1	49.88	55.17
YBR173C	169.88	156.51	182.69	182.36	196.99	182.59	202.13	217.01	203.76	242.67	278.58	247.84
YBR175W	63.53	55.24	65.22	80.72	84.64	94.56	84.86	80.31	77.48	96.22	100.65	97.26
YBR176W	36.78	33.53	38.33	36.45	42.06	42.69	42.83	39.15	43.78	55.36	34.01	48.7
YBR177C	81.8	82.68	85.07	117.37	102.86	96.9	130.24	135.28	127.79	137.94	166.77	146.53
YBR179C	24.19	20.15	23.35	23.32	27.24	26.95	22.35	22.96	24.59	34.77	22.27	30.65
YBR180W	6.63	5.7	5.2	4.85	5.01	4.5	4.81	4.04	4.54	6.02	4.58	4.36
YBR181C	3235.95	3259.7	3159.84	2527.75	2691.08	3074.86	2829.59	2795.67	2672.46	2312.26	2326.42	2361.33
YBR182C	10.78	9.97	10.15	12.42	13.94	9.78	11.37	11.74	12.11	14.17	13.85	12.96
YBR182C-A	4.48	2.45	4.05	6.98	1.83	6.64	9.55	8.89	4.89	10.0	4.05	5.63
YBR183W	11.38	12.75	15.8	17.31	14.89	13.7	21.07	22.54	21.51	19.95	20.59	21.97
YBR184W	5.75	4.23	9.42	4.54	7.62	8.19	6.31	6.29	6.88	7.33	3.16	6.19
YBR185C	38.41	33.69	37.04	40.7	41.04	41.96	37.64	36.77	36.29	39.77	44.25	41.82
YBR186W	14.53	12.75	11.9	13.91	16.65	13.34	12.33	12.54	13.31	12.39	11.73	13.1
YBR187W	341.1	341.51	296.98	339.14	347.53	337.89	341.15	308.27	321.61	316.16	348.6	313.78
YBR188C	33.42	32.04	32.45	31.75	32.72	34.19	28.93	43.11	34.21	32.48	26.18	26.83
YBR189W	4985.62	5356.41	5503.84	4132.17	4469.53	5509.33	4967.79	4885.93	4698.3	3700.62	3670.3	4128.89
YBR191W	3966.19	3561.28	4035.78	3192.82	3320.65	4178.17	3744.73	3579.65	3938.59	3113.0	3018.93	3311.25
YBR192W	47.45	39.64	41.68	39.66	49.71	43.47	38.18	41.78	41.43	43.66	35.05	38.25
YBR193C	47.88	35.91	45.86	45.44	40.84	39.97	42.97	40.13	39.15	43.82	44.56	38.12
YBR194W	22.72	25.75	22.5	37.54	37.4	38.18	36.34	35.41	33.33	42.47	48.17	47.47
YBR195C	38.22	35.06	36.92	46.06	44.67	47.27	37.58	42.96	42.2	41.43	44.14	40.92
YBR196C	1588.57	1584.79	1520.42	1465.76	1383.31	1308.73	1368.2	1401.94	1357.82	1089.39	1216.72	1120.95
YBR196C-A	5.73	6.28	2.88	7.44	3.9	5.82	2.82	3.2	4.17	6.06	7.77	5.24
YBR196C-B	15.92	10.9	20.77	24.79	19.5	10.56	23.47	21.21	9.85	14.02	12.58	19.99
YBR197C	44.62	41.82	43.89	53.34	41.0	42.68	50.95	52.06	45.36	55.28	60.98	54.04
YBR198C	43.26	41.11	48.26	68.42	57.82	54.05	59.11	60.81	58.42	74.3	72.08	77.89
YBR199W	154.29	139.55	142.42	164.32	186.6	149.19	155.79	155.38	150.95	181.78	146.28	168.32
YBR200W	41.93	35.34	37.47	40.9	43.49	41.83	41.02	43.52	44.9	51.26	39.58	49.95
YBR200W-A	0.0	0.0	0.53	0.0	0.71	0.41	0.0	1.63	0.76	1.23	0.0	0.6
YBR201C-A	12.88	15.88	12.5	20.62	22.79	26.13	23.92	31.94	18.44	29.25	27.15	31.62
YBR201W	43.62	27.94	41.68	40.75	44.28	44.87	46.29	34.31	47.04	48.6	25.94	46.67
YBR202W	43.97	41.02	40.57	47.15	47.91	34.76	45.64	49.5	45.7	50.45	50.59	50.69
YBR203W	5.82	6.22	5.69	4.95	5.59	4.78	5.43	5.01	5.47	6.19	6.4	5.45
YBR204C	31.84	28.64	25.06	32.19	34.09	31.75	26.03	29.89	31.03	37.13	28.55	36.04
YBR205W	194.15	184.48	174.82	188.44	192.07	174.2	176.44	176.32	186.49	162.03	174.38	155.86
YBR207W	100.7	87.75	76.42	92.61	98.72	80.88	90.07	89.42	89.07	89.73	79.75	84.26
YBR208C	10.63	10.86	13.01	17.0	15.23	14.92	15.05	14.68	15.64	14.46	18.79	14.32
YBR209W	9.22	11.91	9.29	8.01	16.04	18.83	8.74	10.61	12.87	13.51	10.77	13.94
YBR210W	74.63	72.98	77.29	83.06	98.52	72.36	96.61	75.56	82.46	86.75	78.18	82.76
YBR211C	39.99	32.44	34.49	40.35	39.63	40.33	41.73	33.19	38.57	38.27	30.98	35.49
YBR212W	32.22	32.7	30.86	37.84	38.56	30.84	35.17	41.49	37.3	49.46	55.35	41.66
YBR213W	12.78	16.48	16.63	20.93	18.19	15.42	14.84	18.82	17.44	14.14	22.44	15.25
YBR214W	26.7	34.32	26.96	35.24	28.83	31.39	29.4	36.34	29.99	41.2	55.62	41.43
YBR215W	25.69	23.62	25.31	24.42	28.2	27.42	31.15	27.2	28.24	37.71	29.63	36.49
YBR216C	32.45	33.96	33.63	39.08	38.2	32.09	34.7	42.1	32.9	37.33	38.76	37.43
YBR217W	32.05	22.76	36.13	29.75	36.91	42.56	34.64	30.21	36.06	38.48	24.06	38.14
YBR218C	56.06	59.68	63.31	74.35	58.79	58.91	81.27	82.38	79.68	79.57	102.73	75.04
YBR219C	0.0	0.0	0.86	0.0	0.0	0.0	0.0	2.41	1.7	0.0	3.76	2.85
YBR220C	65.23	57.39	55.27	59.84	63.27	49.5	57.51	66.22	58.74	59.4	55.0	53.03
YBR221C	495.22	527.06	481.64	427.59	450.75	453.76	446.87	476.48	466.98	401.46	399.8	402.67
YBR221W-A	17.05	7.63	12.78	17.56	27.08	25.46	14.34	11.84	22.59	23.37	17.07	13.63
YBR222C	84.19	90.56	80.82	83.07	70.82	69.14	78.9	86.47	72.62	59.4	73.02	59.43
YBR223C	16.66	16.67	14.92	22.06	16.72	14.79	18.2	16.96	16.65	19.7	21.66	17.7
YBR225W	6.8	7.64	7.92	11.88	8.43	8.94	11.31	11.07	9.98	13.38	15.32	12.76
YBR227C	28.99	26.75	30.79	29.31	35.52	31.71	29.98	27.16	29.37	41.27	31.79	37.3
YBR228W	25.63	24.85	29.12	26.53	32.97	28.39	30.06	24.04	29.67	35.36	30.06	35.91
YBR229C	33.79	29.89	38.89	38.92	38.71	36.24	40.66	38.32	42.24	46.9	36.24	45.29
YBR230C	79.88	70.5	69.27	100.82	109.64	105.97	102.18	120.35	118.06	143.62	163.12	148.59
YBR230W-A	22.39	37.57	22.73	26.57	24.89	31.6	37.82	30.5	33.91	35.8	32.45	30.33
YBR231C	32.15	36.3	28.91	35.96	40.7	41.6	42.61	37.07	37.63	49.34	47.88	45.05
YBR233W	21.05	20.28	20.56	22.19	28.28	20.52	22.09	21.42	26.54	30.55	20.88	27.55
YBR233W-A	67.27	65.35	88.91	48.98	62.83	74.95	59.28	66.3	57.2	59.35	34.86	61.24
YBR234C	124.86	131.84	138.12	162.99	125.44	162.04	163.85	156.44	155.63	164.7	218.04	181.23
YBR235W	22.94	22.74	22.96	28.55	24.02	20.86	23.45	22.98	23.82	25.45	30.83	25.65
YBR236C	60.55	54.22	63.08	57.47	74.99	69.36	61.1	60.85	57.68	65.21	45.65	62.62
YBR237W	21.16	20.68	20.04	23.44	27.18	22.08	20.32	20.51	21.46	25.28	22.83	25.19
YBR238C	12.61	8.71	10.12	12.71	12.53	7.21	11.86	10.29	11.29	14.35	13.13	11.06
YBR239C	12.77	10.98	12.21	14.74	12.4	11.97	14.55	13.08	13.18	17.34	17.25	14.12
YBR240C	3.48	1.67	2.38	3.16	4.33	2.01	2.88	3.44	3.84	5.41	6.42	5.56
YBR241C	17.04	18.65	16.49	24.16	20.06	19.35	24.15	25.51	20.55	31.4	39.07	29.7
YBR242W	70.46	71.37	66.44	61.89	80.26	73.42	65.04	65.31	69.59	74.33	75.03	68.98
YBR243C	78.07	80.43	74.58	86.92	81.42	75.8	85.55	86.46	78.52	89.19	111.38	88.13
YBR244W	287.74	205.31	207.93	179.98	245.78	226.32	189.39	166.16	209.62	230.31	132.59	220.8
YBR245C	23.23	26.5	30.57	35.27	30.26	29.46	30.2	25.93	26.51	35.42	33.19	34.65
YBR246W	78.78	72.52	76.5	95.97	92.07	87.79	86.0	84.73	84.63	106.03	113.73	101.13
YBR247C	68.86	73.62	77.9	89.28	81.94	85.82	83.65	78.65	89.05	92.57	110.08	100.17
YBR248C	100.44	97.2	92.16	115.95	128.36	97.35	111.14	113.27	103.23	112.72	120.28	113.41
YBR249C	500.14	471.38	416.4	421.32	419.78	425.01	505.49	514.36	504.97	407.21	380.6	392.79
YBR250W	2.83	2.24	3.45	2.57	2.62	2.87	4.11	3.98	4.5	3.97	3.95	3.4
YBR251W	43.02	39.35	39.44	43.96	54.02	49.38	45.95	40.76	43.26	52.19	44.37	45.26
YBR252W	245.77	260.07	225.85	181.46	202.98	213.72	226.07	190.27	255.75	201.14	203.44	187.97
YBR253W	83.25	74.78	103.48	88.68	95.66	100.31	79.05	74.22	85.36	79.38	65.53	80.65
YBR254C	58.72	53.95	56.04	72.7	85.32	63.08	72.13	66.88	69.55	80.47	73.68	75.38
YBR255C-A	37.73	32.45	31.47	36.21	35.61	39.1	33.98	44.67	42.22	38.27	42.09	41.71
YBR255W	14.09	10.43	18.79	14.69	18.64	17.7	17.61	16.05	16.32	24.63	16.86	23.68
YBR256C	137.67	108.53	129.96	150.94	176.57	180.57	191.79	196.42	197.59	271.53	158.36	218.1
YBR257W	26.96	20.95	31.09	27.46	39.45	36.48	27.73	23.33	32.21	38.62	19.72	39.61
YBR258C	23.08	19.25	27.9	17.97	29.09	43.06	31.29	23.15	25.81	30.78	23.45	28.2
YBR259W	16.82	18.07	18.77	21.39	25.03	18.86	18.27	18.12	20.56	23.53	15.1	22.39
YBR260C	32.12	28.21	31.23	36.99	40.03	34.62	36.31	36.57	35.6	43.82	41.03	43.71
YBR261C	91.01	93.3	86.27	79.32	70.97	90.09	85.44	79.62	83.65	73.15	75.17	77.04
YBR262C	71.5	77.68	71.17	67.49	81.37	107.61	96.59	85.66	82.77	99.29	87.28	83.97
YBR263W	128.4	130.25	179.27	177.64	126.16	169.4	182.05	177.17	165.61	173.9	248.23	197.76
YBR264C	51.15	39.93	53.38	45.89	50.38	61.89	40.85	40.74	44.86	52.53	54.59	52.18
YBR265W	95.58	105.13	81.53	112.69	104.37	92.96	96.76	95.87	91.74	96.41	111.3	102.15
YBR266C	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0	0.0	0.0	0.0
YBR267W	58.92	63.37	67.89	76.04	71.09	84.95	64.49	68.01	67.81	69.08	72.08	73.11
YBR268W	102.61	102.21	119.14	94.33	117.63	127.86	121.84	111.83	105.58	123.6	136.24	126.54
YBR269C	64.7	65.57	60.84	79.51	62.83	70.18	82.7	79.01	67.97	101.59	119.34	95.3
YBR270C	16.95	12.65	13.21	16.86	15.93	16.69	14.95	16.69	15.44	18.48	15.8	14.96
YBR271W	49.49	53.02	48.12	53.36	59.12	57.52	55.34	57.22	52.81	62.11	61.92	58.75
