gene_id	SRR1944924.genes.results	SRR1944925.genes.results	SRR1944926.genes.results	SRR1944927.genes.results	SRR1944928.genes.results	SRR1944929.genes.results
YFR042W	43.04	37.68	45.39	59.29	68.13	62.87
YFR043C	25.61	23.1	27.68	29.57	28.11	32.62
YFR044C	177.93	211.81	201.91	268.37	207.03	219.44
YFR045W	22.98	20.69	21.25	24.14	23.25	22.4
YFR046C	14.14	13.26	13.93	13.06	16.13	16.29
YFR047C	70.82	73.13	68.35	75.44	72.67	80.16
YFR048W	21.84	21.77	23.16	28.18	32.34	23.77
YFR049W	50.18	38.81	59.66	55.98	54.05	58.24
YFR050C	199.71	171.47	203.73	260.51	251.4	258.11
YFR051C	125.53	124.14	132.19	151.69	120.06	126.44
YFR052W	160.67	144.88	156.97	208.34	225.44	223.11
YFR053C	25.94	36.63	29.16	43.86	38.48	42.73
YFR054C	2.78	2.31	1.83	2.34	1.09	1.19
YFR055W	176.9	178.9	139.68	243.89	256.03	189.59
YFR057W	0.0	0.0	0.0	0.23	0.23	0.0
YGL001C	124.33	113.86	136.78	138.75	136.99	125.05
YGL002W	67.63	64.2	63.67	75.19	74.54	73.04
YGL003C	16.27	16.02	17.36	25.85	21.55	19.27
YGL004C	25.98	16.55	24.35	24.42	26.88	23.04
YGL005C	32.72	30.51	35.74	28.81	37.18	38.09
YGL006W	16.94	15.65	20.63	23.88	22.71	21.75
YGL006W-A	8.06	6.01	2.53	3.48	5.28	5.27
YGL007C-A	5.57	3.2	1.58	4.33	7.66	10.13
YGL007W	2.81	2.96	1.19	1.64	1.93	2.85
YGL008C	1434.75	1719.21	1451.16	1622.63	1545.55	1119.0
YGL009C	275.07	268.06	243.11	335.25	346.17	267.69
YGL010W	39.52	33.4	29.38	52.28	57.44	37.81
YGL011C	202.09	182.86	208.52	289.74	291.02	298.66
YGL012W	334.0	328.6	344.0	336.71	311.78	278.99
YGL013C	23.86	23.49	26.7	35.19	35.0	24.15
YGL014W	40.53	38.04	45.89	51.88	44.78	39.88
YGL015C	3.78	3.37	4.39	3.94	5.84	7.23
YGL016W	30.71	28.06	33.42	40.83	36.99	30.27
YGL017W	25.81	29.21	26.86	33.45	31.84	27.84
YGL018C	16.4	18.31	21.41	24.0	18.76	22.7
YGL019W	103.41	109.38	103.68	104.38	108.41	100.68
YGL020C	105.56	101.92	106.18	99.49	129.65	120.94
YGL021W	37.99	30.62	31.73	37.57	44.75	34.72
YGL022W	172.06	186.1	171.83	216.04	178.57	164.55
YGL023C	31.87	35.35	30.45	41.32	37.34	27.78
YGL025C	31.72	25.19	28.96	39.81	41.31	28.06
YGL026C	150.38	160.29	164.66	235.19	181.28	197.65
YGL027C	46.5	47.74	55.97	63.99	55.96	48.73
YGL028C	146.29	144.26	124.31	197.45	190.66	135.31
YGL029W	34.16	40.87	55.73	24.69	58.22	63.08
YGL030W	5367.75	5048.76	6070.82	5135.54	5044.55	6150.48
YGL031C	2532.62	2685.36	2606.12	2225.78	2457.53	2635.66
YGL032C	72.67	75.75	98.53	130.84	142.76	141.0
YGL033W	2.66	1.44	1.77	2.59	0.98	1.25
YGL034C	3.48	2.78	1.23	2.82	1.42	0.93
YGL035C	37.35	39.65	35.81	49.52	48.92	33.68
YGL036W	24.42	20.78	25.09	27.88	28.33	21.5
YGL037C	173.7	186.44	166.05	203.94	227.01	195.83
YGL038C	49.12	43.85	45.98	51.46	49.28	46.47
YGL039W	133.46	119.23	104.77	129.41	127.14	121.27
YGL040C	131.78	138.51	141.47	164.82	161.21	166.09
YGL041C-B	8.15	2.53	9.69	7.84	6.43	7.93
YGL041W-A	54.72	48.45	50.38	43.63	58.9	50.99
YGL043W	88.31	72.87	91.3	93.5	105.45	87.07
YGL044C	34.26	34.59	41.76	36.83	43.17	45.77
YGL045W	8.12	9.32	9.08	11.91	11.9	10.4
YGL047W	36.64	34.44	40.46	37.15	43.08	51.14
YGL048C	205.7	203.75	214.37	250.36	266.56	230.17
YGL049C	20.84	21.42	22.18	21.45	23.39	20.7
YGL050W	42.34	37.7	40.13	38.48	51.51	45.22
YGL051W	15.45	9.9	12.35	14.99	11.95	12.41
YGL053W	32.64	25.94	34.37	36.41	40.46	37.27
YGL054C	407.46	349.52	379.47	399.75	443.61	413.83
YGL055W	243.16	234.12	186.53	207.39	225.79	161.95
YGL056C	57.17	61.63	52.7	77.32	68.73	53.56
YGL057C	17.47	15.67	19.23	26.08	25.5	21.89
YGL058W	77.68	74.66	84.04	91.72	102.82	102.91
YGL059W	11.46	9.79	12.04	14.13	15.73	14.02
YGL060W	24.47	25.94	25.7	39.45	35.11	30.48
YGL061C	26.18	23.85	30.06	21.93	33.81	37.36
YGL062W	32.04	39.81	36.66	53.03	41.52	41.81
YGL063W	17.68	22.45	18.27	22.19	20.71	14.76
YGL064C	17.37	13.63	15.06	16.01	19.09	17.79
YGL065C	41.37	38.15	36.54	45.65	50.5	39.11
YGL066W	15.4	12.45	18.01	18.13	21.56	17.0
YGL067W	43.17	38.34	43.69	58.35	56.39	59.4
YGL068W	159.22	156.85	152.31	160.63	168.28	172.35
YGL070C	124.72	119.01	121.88	124.57	148.2	155.98
YGL071W	36.26	30.54	34.71	47.16	42.83	31.47
YGL073W	31.59	33.74	38.46	46.08	43.71	41.06
YGL075C	16.17	13.1	15.96	18.79	19.26	15.31
YGL076C	2806.44	2697.32	3074.04	2887.14	2460.71	2891.55
YGL077C	80.47	82.37	80.09	89.93	85.41	75.82
YGL078C	89.61	75.98	98.75	86.29	117.84	102.59
YGL079W	41.52	44.98	48.65	40.2	41.75	46.33
YGL080W	75.68	82.92	78.53	76.71	83.11	79.93
YGL081W	1.57	3.01	3.65	3.7	2.97	3.54
YGL082W	45.68	35.11	49.44	42.93	52.01	41.14
YGL083W	15.93	14.28	17.95	22.14	17.82	16.75
YGL084C	58.47	52.9	55.37	68.42	62.88	51.09
YGL085W	25.47	22.04	21.15	24.38	25.28	25.36
YGL086W	13.96	9.45	21.61	12.63	16.27	21.33
YGL087C	68.09	65.27	67.93	78.17	80.77	80.52
YGL088W	0.29	0.28	0.61	1.13	0.28	0.46
YGL089C	21.31	16.23	16.1	21.57	17.5	18.89
YGL090W	14.62	12.79	14.57	16.21	18.9	13.95
YGL091C	54.16	46.68	48.11	62.53	73.95	56.82
YGL092W	42.14	40.77	45.26	62.83	50.29	44.51
YGL093W	23.58	16.51	20.8	22.92	28.05	22.13
YGL094C	25.07	23.65	25.42	30.87	32.0	25.87
YGL095C	36.17	32.22	39.5	34.18	44.26	38.55
YGL096W	11.93	7.09	11.37	15.13	15.03	13.8
YGL097W	109.5	102.82	94.59	110.35	120.27	109.19
YGL098W	28.58	24.88	29.89	23.1	29.65	24.64
YGL099W	46.24	50.18	47.82	53.78	51.42	47.29
YGL100W	106.83	107.45	101.86	129.55	139.42	110.57
YGL101W	74.9	65.61	80.59	72.8	76.67	68.5
YGL103W	5526.12	4921.36	6234.92	4750.38	4855.25	5551.38
YGL104C	16.77	13.65	13.11	16.94	15.89	15.23
YGL105W	378.0	387.21	393.0	479.57	421.0	424.89
YGL106W	265.07	274.32	243.47	318.41	327.16	291.6
YGL107C	29.93	26.49	32.98	37.79	39.35	33.27
YGL108C	25.92	23.4	36.11	27.15	34.36	41.31
YGL110C	22.06	19.93	23.37	19.7	26.68	24.99
YGL111W	69.43	71.41	71.97	72.4	68.2	64.85
YGL112C	68.93	66.35	73.68	93.16	93.19	78.96
YGL113W	14.07	13.38	16.18	16.67	22.17	14.99
YGL114W	39.46	38.98	36.0	50.81	47.34	37.91
YGL115W	123.8	118.57	113.9	116.53	134.63	115.9
YGL116W	23.87	22.25	22.23	33.1	32.23	24.38
YGL117W	15.12	14.88	16.22	23.22	32.09	28.3
YGL118C	0.97	0.93	0.86	1.18	1.67	1.3
YGL119W	29.37	25.74	23.05	29.46	30.12	25.18
YGL120C	115.29	109.71	116.37	168.67	155.0	137.13
YGL121C	9.19	10.68	10.44	12.45	8.76	13.85
YGL122C	60.55	58.5	65.39	82.16	76.28	67.25
YGL123W	4799.91	4649.34	4490.36	4192.28	4137.32	4216.33
YGL124C	22.11	21.46	20.35	24.76	31.25	21.01
YGL125W	14.69	15.29	12.98	17.08	14.25	12.3
YGL126W	76.93	84.27	70.17	87.83	82.17	72.77
YGL127C	40.64	44.79	40.45	50.78	42.36	34.59
YGL128C	18.73	16.01	16.55	20.54	20.01	20.98
YGL129C	41.55	32.08	40.86	42.33	41.52	39.39
YGL130W	44.98	39.21	40.57	58.14	61.0	48.15
YGL131C	8.2	6.67	8.63	9.25	10.34	6.35
YGL133W	15.24	14.0	16.04	20.39	21.28	17.34
YGL134W	25.45	25.67	26.75	28.54	28.43	24.82
YGL135W	4661.46	5024.3	4522.94	3787.79	3955.19	4019.48
YGL136C	32.07	32.24	37.25	38.03	43.94	41.07
YGL137W	105.29	104.57	112.03	144.42	130.08	100.78
YGL138C	0.0	0.2	0.22	0.1	0.31	0.78
YGL139W	33.62	28.25	29.22	37.63	36.35	24.98
YGL140C	20.35	20.33	24.18	30.94	22.91	21.68
YGL141W	19.38	18.31	17.27	25.68	26.15	19.47
YGL142C	30.73	29.63	28.36	34.43	32.66	28.07
YGL143C	19.26	17.71	18.24	18.21	19.09	19.25
YGL144C	11.98	13.31	12.54	16.62	16.44	14.68
YGL145W	23.78	16.86	26.25	23.76	31.52	27.92
YGL146C	6.69	6.96	6.68	7.85	7.7	5.3
YGL147C	3465.41	2987.14	3278.78	3074.03	3097.05	3379.73
YGL148W	359.92	346.69	336.49	310.33	324.25	290.2
YGL149W	1.4	4.35	5.65	5.14	5.19	1.84
YGL150C	18.86	19.29	22.77	24.22	24.65	18.17
YGL151W	24.37	19.59	23.02	27.58	32.46	23.94
YGL153W	28.54	25.94	32.01	23.95	30.2	29.79
YGL154C	29.73	19.68	28.83	30.43	34.64	31.1
YGL155W	54.31	50.88	56.92	62.55	62.93	55.48
YGL156W	5.39	4.23	5.82	5.43	4.47	3.44
YGL157W	59.0	51.9	66.95	68.01	59.38	61.55
YGL158W	0.92	1.28	1.05	1.44	1.11	1.54
YGL159W	36.72	28.31	40.59	32.48	39.99	37.46
YGL160W	36.8	32.55	34.97	37.68	39.51	32.38
YGL161C	94.28	89.6	93.96	121.09	129.65	119.27
YGL162W	15.22	12.64	11.02	19.46	16.96	14.62
YGL163C	16.13	16.97	15.93	20.89	22.02	17.88
YGL164C	19.81	16.01	21.24	18.3	24.45	22.41
YGL166W	34.71	32.36	32.6	30.96	33.94	32.12
YGL167C	38.42	40.0	39.68	43.06	45.34	33.18
YGL168W	71.25	54.38	77.62	75.27	74.08	76.34
YGL169W	49.02	47.24	45.53	69.09	76.38	62.33
YGL170C	2.35	3.26	3.27	3.05	3.25	4.01
YGL171W	40.97	34.92	44.25	37.7	52.19	45.32
YGL172W	79.19	70.5	72.07	101.46	109.67	96.5
YGL173C	57.93	58.33	74.12	81.67	69.87	60.66
YGL174W	12.78	10.7	16.64	14.12	15.98	15.61
YGL175C	5.93	5.49	5.0	7.28	7.46	4.23
YGL176C	17.07	18.74	18.19	21.53	21.19	18.68
YGL178W	9.9	8.89	8.22	10.57	11.51	6.69
YGL179C	11.67	9.39	12.67	13.09	13.23	11.45
YGL180W	2.95	3.48	4.02	4.87	4.01	3.58
YGL181W	58.33	51.56	51.83	69.23	68.72	51.64
YGL183C	2.93	1.4	0.69	2.06	1.76	1.83
YGL184C	3.1	3.71	4.16	4.6	3.35	3.81
YGL185C	22.96	18.28	25.49	23.61	28.98	28.46
YGL186C	73.47	65.41	58.99	90.86	84.3	66.17
YGL187C	98.71	93.32	85.57	106.8	121.38	88.63
YGL188C-A	30.17	29.61	25.9	42.59	79.74	43.8
YGL189C	2637.42	2526.86	2787.53	2682.27	2280.54	2891.63
YGL190C	27.92	20.45	30.11	35.53	37.6	30.01
YGL191W	131.53	110.17	132.44	148.22	172.27	182.18
YGL192W	0.0	0.0	0.04	0.0	0.0	0.1
YGL193C	1.01	1.3	2.39	2.63	2.32	1.27
YGL194C	45.91	42.03	46.2	59.27	69.29	47.06
YGL194C-A	49.01	35.44	52.58	25.91	38.01	48.05
YGL195W	41.72	44.46	53.78	63.5	48.84	49.0
YGL196W	40.97	35.97	47.22	44.16	48.68	40.36
YGL197W	11.79	13.76	15.16	17.84	14.33	11.31
YGL198W	104.64	118.23	101.24	124.15	130.69	122.64
YGL200C	381.06	344.14	372.59	409.56	401.01	398.66
YGL201C	22.13	22.3	24.35	30.27	29.36	21.66
YGL202W	263.91	254.32	260.9	332.64	291.48	271.0
YGL203C	33.09	35.91	34.09	37.95	40.01	33.75
YGL204C	31.0	23.78	34.82	29.13	30.45	29.66
YGL205W	2.03	2.36	2.26	3.29	2.85	2.41
YGL206C	32.32	32.31	37.8	40.36	34.56	33.02
YGL207W	77.97	78.3	82.96	111.65	96.71	89.22
YGL208W	17.52	15.05	15.76	21.08	19.51	16.74
YGL209W	15.72	13.54	17.1	20.5	19.05	18.43
YGL210W	54.28	44.8	54.6	54.63	53.79	50.24
YGL211W	77.37	80.22	73.02	84.64	81.8	76.33
YGL212W	20.32	18.06	15.89	19.31	23.19	11.41
YGL213C	67.7	59.42	61.69	69.85	75.04	65.28
YGL215W	64.48	51.27	72.07	83.28	73.91	71.06
YGL216W	11.55	12.33	14.11	17.04	14.09	13.9
YGL219C	36.43	29.73	32.19	41.36	43.49	31.57
YGL220W	154.46	150.59	171.72	180.77	193.03	210.95
YGL221C	137.68	129.25	148.67	161.02	161.15	161.02
YGL222C	38.49	32.24	32.51	49.23	39.01	41.93
YGL223C	52.4	46.09	50.71	61.42	59.95	49.4
YGL224C	50.51	49.03	48.45	56.67	52.88	47.66
YGL225W	454.38	459.09	362.77	441.95	420.49	329.7
YGL226C-A	273.0	277.88	200.65	262.22	242.93	237.88
YGL226W	19.39	27.33	26.0	34.92	33.89	35.37
YGL227W	12.18	10.77	12.64	12.2	13.37	11.85
YGL228W	72.22	70.91	83.56	72.87	73.58	65.63
YGL229C	6.19	5.17	7.48	6.88	5.87	7.24
YGL230C	6.0	2.76	5.94	5.13	7.78	8.09
YGL231C	131.83	102.71	152.27	162.66	162.56	183.89
YGL232W	64.21	50.62	67.64	49.88	71.96	67.15
YGL233W	32.43	27.32	31.14	35.7	39.76	29.5
YGL234W	235.68	238.31	191.45	270.43	231.6	169.42
YGL235W	0.0	1.05	0.34	0.0	0.88	0.0
YGL236C	12.05	11.94	12.36	17.17	15.0	13.81
YGL237C	17.28	13.07	20.23	19.81	15.51	16.46
YGL238W	76.37	66.45	72.07	103.86	94.3	76.64
YGL240W	10.43	10.14	7.68	16.95	14.46	6.88
YGL241W	22.23	18.61	22.88	24.48	25.24	22.5
YGL242C	96.26	89.46	94.38	109.57	123.25	112.29
YGL243W	31.57	32.51	35.29	33.92	39.32	31.94
YGL244W	50.65	47.01	61.23	48.04	66.34	59.4
YGL245W	328.83	353.13	363.08	452.1	379.51	366.55
YGL246C	56.13	59.78	57.81	65.13	71.76	63.96
YGL247W	35.92	26.47	32.92	37.89	35.82	32.05
YGL248W	29.91	26.9	30.3	38.25	36.65	36.05
YGL249W	0.72	0.3	0.84	0.55	0.76	0.52
YGL250W	15.11	15.62	17.28	15.55	20.52	15.21
YGL251C	5.74	4.8	6.39	6.41	6.66	4.77
YGL252C	59.64	48.99	51.97	59.4	64.31	54.09
YGL253W	1032.14	1021.75	1045.84	911.83	825.14	847.27
YGL254W	18.94	17.7	23.47	26.21	24.02	21.54
YGL255W	74.68	64.08	48.06	42.94	41.99	29.66
YGL256W	77.38	70.03	63.42	85.18	77.86	73.4
YGL257C	59.97	55.88	52.77	64.14	68.57	50.2
YGL258W	3.79	4.47	3.76	3.94	5.35	5.91
YGL258W-A	1.78	1.28	2.21	5.63	2.63	3.1
YGL259W	0.95	1.54	0.88	3.08	3.47	2.76
YGL260W	0.0	0.0	0.0	0.0	0.44	1.69
YGL261C	0.58	0.0	0.0	0.0	0.0	0.63
YGL262W	0.41	0.0	0.0	0.39	0.8	0.33
YGL263W	3.6	2.0	1.54	11.04	10.88	8.81
YGR001C	133.84	153.02	142.17	159.77	157.37	153.77
YGR002C	29.23	27.51	25.59	30.91	34.22	24.91
YGR003W	21.68	22.56	23.23	33.74	31.52	26.31
YGR004W	24.65	22.51	23.32	26.08	25.74	19.6
YGR005C	41.56	33.37	47.56	38.64	53.72	48.82
YGR006W	12.67	11.06	13.08	16.33	20.28	15.23
YGR007W	88.54	81.47	87.25	96.85	94.61	96.48
YGR008C	53.78	66.9	56.88	69.43	87.11	82.33
YGR009C	25.04	17.56	26.92	19.75	25.47	26.1
YGR010W	32.79	29.86	30.58	38.68	37.84	30.29
YGR012W	39.63	36.07	35.91	53.2	51.52	44.1
YGR013W	22.78	19.44	19.48	19.43	23.24	21.07
YGR014W	40.44	43.56	48.59	49.75	38.3	27.71
YGR015C	23.63	21.29	19.8	26.69	27.3	21.53
YGR016C-A	18.35	21.11	20.76	14.27	25.24	24.05
YGR016W	19.45	13.44	17.84	18.72	20.57	17.3
YGR017W	79.21	58.17	80.22	60.38	82.33	80.83
YGR018C	28.04	62.68	43.82	18.72	41.03	51.78
YGR019W	42.55	37.05	42.03	49.98	42.62	51.4
YGR020C	420.48	436.09	466.1	448.2	452.98	508.91
YGR021W	19.64	18.0	16.77	16.45	18.44	18.1
YGR023W	5.04	5.15	5.05	7.07	6.95	4.06
YGR024C	115.08	95.16	116.06	129.56	122.36	121.06
YGR025W	17.74	18.0	15.49	24.68	23.57	18.78
YGR026W	119.76	127.89	130.17	143.31	144.84	140.9
YGR027C	5187.4	5050.22	5410.56	4799.47	4710.58	5443.6
YGR027W-A	0.0	0.0	0.0	0.0	0.0	0.0
YGR027W-B	11.4	10.98	17.25	7.89	8.34	10.39
YGR028W	28.99	29.98	30.74	32.32	31.79	28.03
YGR029W	76.5	67.57	76.0	80.2	87.7	80.91
YGR030C	41.17	29.82	40.97	38.71	46.6	47.39
YGR031C-A	12.03	12.86	13.93	14.53	13.22	11.06
YGR031W	43.11	36.26	40.39	43.29	40.95	36.54
YGR032W	9.39	10.05	11.64	13.19	11.8	8.52
YGR033C	87.09	74.61	82.9	98.59	107.71	106.25
YGR034W	4080.77	3480.68	3950.91	3393.21	3703.27	4005.61
YGR035C	41.93	27.47	62.05	24.04	35.56	47.1
YGR035W-A	34.68	27.86	37.44	39.63	40.97	43.11
YGR036C	49.0	32.94	38.23	44.28	37.86	36.03
YGR037C	761.23	795.23	842.39	906.21	860.49	984.25
YGR038C-A	1.31	0.24	1.98	1.27	1.77	1.18
YGR038C-B	0.0	0.0	0.0	0.0	0.0	0.0
YGR038W	115.62	92.68	101.03	137.2	131.88	121.35
YGR039W	12.17	15.56	12.91	9.2	9.63	9.58
YGR040W	34.09	38.48	34.66	33.89	37.42	30.4
YGR041W	40.25	37.51	40.53	46.56	42.32	35.04
YGR042W	27.86	26.33	33.98	27.85	41.38	36.15
YGR043C	7.55	5.58	5.94	12.05	12.28	14.18
YGR044C	58.66	51.43	65.29	70.72	65.61	58.08
YGR045C	11.1	7.28	10.53	9.37	10.04	8.59
YGR046W	32.51	25.7	24.43	32.05	35.05	25.78
YGR047C	15.77	15.11	16.52	20.62	22.43	17.75
YGR048W	45.09	40.75	42.57	53.5	67.96	61.96
YGR049W	35.13	37.14	43.5	35.81	34.14	31.59
YGR050C	20.48	14.51	21.82	16.73	23.61	18.25
YGR052W	3.51	2.99	3.37	5.87	7.75	2.92
YGR053C	3.8	3.52	3.94	2.34	4.72	4.33
YGR054W	77.51	76.63	73.89	95.36	84.54	65.92
YGR055W	168.58	178.74	136.69	167.7	168.07	120.6
YGR056W	18.69	17.62	18.87	26.44	24.38	19.16
YGR057C	39.7	38.05	36.41	48.05	54.65	44.35
YGR058W	16.61	17.26	17.04	21.77	21.58	20.63
YGR059W	0.77	0.74	0.7	0.82	1.11	0.83
YGR060W	462.45	384.7	439.45	452.52	487.78	376.76
YGR061C	103.3	103.56	112.45	130.39	100.53	85.9
YGR062C	26.45	26.44	25.44	22.73	25.2	24.77
YGR063C	136.5	131.84	129.78	133.0	156.21	154.39
YGR065C	45.62	39.24	36.98	64.4	61.32	47.0
YGR066C	3.68	2.59	4.86	6.2	6.03	3.41
YGR067C	1.85	1.9	1.78	2.06	2.87	1.81
YGR068C	17.87	16.07	17.08	21.92	16.04	14.14
YGR070W	7.03	6.59	6.7	9.12	8.82	7.74
YGR071C	16.25	13.24	16.37	17.14	21.92	14.86
YGR072W	18.59	11.23	21.15	18.25	24.1	27.53
YGR074W	111.83	111.04	104.37	110.29	126.24	112.59
YGR075C	46.06	39.69	47.34	51.25	58.57	51.18
YGR076C	30.62	25.04	34.7	26.48	32.95	34.07
YGR077C	25.87	22.16	27.22	31.23	24.75	23.94
YGR078C	63.45	71.79	75.55	84.94	83.39	86.21
YGR079W	49.65	46.38	39.21	64.31	64.04	50.55
YGR080W	48.87	40.01	44.25	54.54	51.19	40.88
YGR081C	56.8	40.96	75.28	46.97	67.96	67.01
YGR082W	127.43	129.04	124.22	128.95	117.75	126.23
YGR083C	66.68	57.11	61.38	73.11	77.28	67.84
YGR084C	39.61	31.68	43.8	42.31	48.07	43.78
YGR085C	1203.49	1224.36	1378.16	1241.6	1277.42	1350.0
YGR086C	328.24	374.07	347.18	501.14	428.04	400.17
YGR087C	0.71	0.31	0.91	1.25	1.57	0.69
YGR088W	8.74	9.67	8.76	18.23	17.1	12.74
YGR089W	23.06	24.63	23.91	33.02	32.31	24.31
YGR090W	48.52	48.59	54.38	64.79	64.39	46.61
YGR091W	19.42	18.4	19.61	26.18	24.74	17.37
YGR092W	28.91	25.66	29.09	33.56	33.42	28.22
YGR093W	32.58	29.8	31.53	39.0	39.76	38.88
YGR094W	264.04	284.06	270.94	323.68	267.82	248.3
YGR095C	75.63	63.46	75.84	81.27	90.62	94.48
YGR096W	14.62	14.78	15.02	13.43	15.15	13.99
YGR097W	15.75	13.04	17.35	20.23	16.59	14.13
YGR098C	9.86	9.07	13.43	12.55	12.05	9.87
YGR099W	26.64	24.13	27.82	34.22	31.8	28.02
YGR100W	23.79	22.59	24.18	29.28	29.85	22.98
YGR101W	43.39	42.39	38.82	54.48	57.31	46.68
YGR102C	30.84	30.68	33.18	42.42	40.96	40.76
YGR103W	137.86	107.49	154.47	110.08	162.58	162.42
YGR104C	28.26	22.84	28.48	30.76	38.66	30.6
YGR105W	205.47	163.22	200.7	196.68	253.5	227.63
YGR106C	470.41	467.4	437.97	420.22	478.4	417.8
YGR108W	48.9	53.11	43.98	42.69	49.99	32.78
YGR109C	26.78	26.04	22.28	27.78	34.49	25.86
YGR109W-A	29.86	27.12	21.13	30.83	40.55	26.9
YGR109W-B	8.41	7.23	8.3	10.31	9.01	6.54
YGR110W	12.47	12.18	13.22	18.02	19.08	13.85
YGR111W	41.29	36.3	47.44	39.87	46.39	38.92
YGR112W	15.44	15.6	15.95	17.52	15.35	15.38
YGR113W	40.73	36.74	44.48	48.23	51.53	47.87
YGR116W	42.19	41.18	51.37	47.81	52.17	45.63
YGR117C	45.29	36.73	47.7	55.2	54.3	51.96
YGR118W	3197.4	3387.61	2968.92	2769.25	2979.51	2706.5
YGR119C	78.65	58.19	70.12	69.18	87.87	68.31
YGR120C	43.41	45.28	44.0	41.66	45.72	40.0
YGR121C	20.15	21.5	21.34	25.79	20.88	17.72
YGR121W-A	5.77	7.38	6.46	5.14	5.67	6.17
YGR122W	23.45	18.62	20.63	21.75	24.71	21.16
YGR123C	69.96	65.05	70.28	77.98	64.1	67.23
YGR124W	440.44	451.61	457.64	645.44	545.37	517.29
YGR125W	16.72	14.52	18.72	19.14	18.9	17.13
YGR126W	4.19	5.35	6.8	8.74	7.62	7.05
YGR127W	13.79	13.0	16.41	17.21	15.81	17.64
YGR128C	73.95	58.69	79.56	77.3	95.41	81.02
YGR129W	15.58	11.6	19.21	13.21	17.91	16.13
YGR130C	24.44	22.54	31.07	28.15	28.93	31.38
YGR131W	10.59	12.11	10.8	12.87	11.81	9.81
YGR132C	162.74	143.33	155.8	179.89	191.37	190.41
YGR133W	37.63	28.45	33.73	35.82	36.58	37.96
YGR134W	17.09	16.91	17.77	24.62	21.71	16.74
YGR135W	273.28	222.52	302.5	295.92	333.51	353.27
YGR136W	153.36	129.69	140.25	162.73	177.13	138.74
YGR138C	10.44	8.12	6.19	15.59	15.27	11.82
YGR140W	15.88	14.82	16.42	19.56	21.66	15.91
YGR141W	34.19	32.18	30.06	33.98	37.98	27.86
YGR142W	30.28	29.12	40.46	44.54	53.98	39.71
YGR143W	24.64	24.2	21.53	28.42	27.84	19.73
YGR144W	4.07	5.91	3.97	4.28	6.16	4.89
YGR145W	38.11	27.8	48.2	35.2	48.84	49.89
YGR146C	40.51	36.57	51.06	34.12	30.67	26.36
YGR146C-A	8.21	4.24	4.02	9.82	5.58	3.71
YGR147C	65.17	62.36	64.88	66.49	79.29	66.44
YGR148C	1791.41	1856.11	1776.02	1456.88	1592.26	1694.61
YGR149W	26.84	24.21	23.39	32.33	31.36	25.94
YGR150C	13.03	10.52	15.97	13.4	17.91	16.25
YGR152C	53.68	48.18	59.62	39.9	55.83	51.36
YGR153W	13.96	17.0	14.28	14.84	14.68	11.68
YGR154C	17.16	15.0	19.62	18.54	23.2	19.81
YGR155W	554.83	589.65	553.18	558.48	543.05	511.31
YGR156W	34.99	30.05	33.42	42.73	41.61	38.83
YGR157W	114.95	124.62	140.04	131.33	110.38	106.63
YGR158C	60.46	42.75	67.7	71.68	90.56	78.35
YGR159C	359.08	434.0	335.02	386.44	368.35	351.31
YGR161C	34.81	27.12	38.64	44.01	41.54	40.07
YGR161C-C	0.0	0.0	0.0	0.0	0.0	0.0
YGR161C-D	0.81	1.76	2.06	1.47	1.25	0.0
YGR161W-A	1.09	0.91	1.89	0.87	1.26	0.72
YGR161W-B	0.31	0.16	0.33	0.37	0.3	0.16
YGR161W-C	20.33	18.41	28.48	25.25	22.56	20.74
YGR162W	112.97	115.05	142.39	145.82	126.82	116.69
YGR163W	47.91	39.47	36.7	65.2	59.89	51.64
YGR164W	26.43	17.2	25.36	37.32	39.57	34.67
YGR165W	57.46	51.39	50.19	54.74	63.5	54.33
YGR166W	24.37	21.57	21.55	27.13	26.53	21.58
YGR167W	173.99	171.34	181.13	182.2	187.16	182.97
YGR168C	30.69	21.36	27.51	27.51	39.64	31.86
YGR169C	18.7	17.33	15.93	15.15	15.14	17.96
YGR169C-A	77.19	60.65	81.72	40.99	77.68	90.41
YGR170W	20.93	18.45	23.01	25.05	25.94	18.74
YGR171C	16.2	13.3	13.63	18.62	16.84	17.97
YGR172C	149.25	141.7	139.21	192.67	170.81	164.02
YGR173W	85.56	74.91	87.27	111.64	115.33	114.81
YGR174C	18.34	19.18	16.65	21.47	26.0	19.39
YGR174W-A	1.11	3.2	0.0	2.17	3.28	2.98
YGR175C	247.99	229.79	212.72	232.98	221.89	162.75
YGR177C	42.63	40.48	41.77	33.83	34.25	26.08
YGR178C	92.37	103.53	95.75	116.75	107.12	82.02
YGR179C	19.15	16.06	19.99	20.07	25.51	24.46
YGR180C	431.7	436.21	486.34	446.2	391.44	420.08
YGR181W	112.85	116.78	139.37	134.2	114.77	150.16
YGR183C	132.38	109.13	117.97	168.72	205.43	149.3
YGR184C	10.6	11.46	16.28	18.75	15.16	18.71
YGR185C	286.88	290.51	261.79	304.75	284.68	257.03
YGR186W	36.27	37.51	41.61	43.48	46.26	44.34
YGR187C	82.36	77.03	78.42	73.57	94.08	80.27
YGR188C	6.85	6.97	7.28	7.49	9.2	8.71
YGR189C	238.25	233.45	221.52	313.5	307.62	246.41
YGR191W	100.93	102.91	93.79	102.0	94.38	79.51
YGR192C	17950.98	20751.63	18389.77	20053.98	16364.77	17368.31
