gene_id	SRR1944924.genes.results	SRR1944925.genes.results	SRR1944926.genes.results	SRR1944927.genes.results	SRR1944928.genes.results	SRR1944929.genes.results
YBR227C	29.05	26.8	30.86	29.38	35.6	31.76
YBR228W	25.69	24.9	29.18	26.59	33.04	28.43
YBR229C	33.87	29.95	38.97	39.0	38.79	36.29
YBR230C	80.06	70.65	69.43	101.04	109.86	106.11
YBR230W-A	22.44	37.65	22.78	26.63	24.94	31.64
YBR231C	32.22	36.37	28.98	36.04	40.79	41.65
YBR233W	21.1	20.32	20.6	22.24	28.34	20.55
YBR233W-A	67.42	65.48	89.1	49.09	62.95	75.05
YBR234C	125.13	132.12	138.42	163.36	125.69	162.26
YBR235W	22.99	22.79	23.01	28.62	24.07	20.89
YBR236C	60.68	54.34	63.22	57.6	75.14	69.46
YBR237W	21.21	20.73	20.09	23.49	27.24	22.11
YBR238C	12.64	8.73	10.14	12.73	12.55	7.22
YBR239C	12.8	11.0	12.24	14.78	12.43	11.98
YBR240C	3.49	1.67	2.38	3.17	4.34	2.01
YBR241C	17.08	18.69	16.52	24.21	20.1	19.37
YBR242W	70.62	71.52	66.59	62.03	80.42	73.52
YBR243C	78.25	80.6	74.74	87.11	81.59	75.9
YBR244W	288.37	205.74	208.39	180.39	246.27	226.63
YBR245C	23.28	26.56	30.64	35.35	30.32	29.5
YBR246W	78.96	72.67	76.66	96.18	92.26	87.91
YBR247C	69.11	73.78	78.08	89.48	82.1	85.94
YBR248C	100.66	97.4	92.36	116.22	128.62	97.48
YBR249C	501.25	472.37	417.31	422.27	420.62	425.6
YBR250W	2.84	2.24	3.46	2.58	2.62	2.87
YBR251W	43.11	39.43	39.53	44.06	54.13	49.45
YBR252W	246.31	260.61	226.34	181.86	203.38	214.01
YBR253W	83.43	74.94	103.7	88.88	95.85	100.64
YBR254C	58.85	54.06	56.17	72.86	85.49	63.16
YBR255C-A	37.81	32.52	31.53	36.29	35.68	39.15
YBR255W	14.12	10.46	18.83	14.73	18.68	17.72
YBR256C	137.97	108.76	130.24	151.28	176.92	180.82
YBR257W	27.02	20.99	31.16	27.52	39.52	36.53
YBR258C	23.13	19.29	27.96	18.01	29.14	43.11
YBR259W	16.85	18.11	18.81	21.44	25.08	18.88
YBR260C	32.19	28.27	31.29	37.07	40.11	34.67
YBR261C	91.21	93.5	86.46	79.5	71.11	90.21
YBR262C	71.65	77.84	71.33	67.65	81.53	107.76
YBR263W	128.69	130.53	179.66	178.04	126.41	169.63
YBR264C	51.26	40.02	53.5	46.0	50.49	61.98
YBR265W	95.8	105.35	81.71	112.95	104.58	93.09
YBR266C	0.0	0.0	0.0	0.0	0.0	0.0
YBR267W	59.05	63.5	68.03	76.21	71.24	85.07
YBR268W	102.84	102.43	119.4	94.55	117.87	128.04
YBR269C	64.85	65.71	60.97	79.69	62.95	70.28
YBR270C	16.99	12.68	13.23	16.9	15.96	16.71
YBR271W	49.6	53.13	48.22	53.48	59.24	57.6
YBR272C	37.54	38.25	39.22	40.14	48.06	41.87
YBR273C	53.98	48.39	46.85	50.6	52.57	45.89
YBR274W	43.17	43.61	35.4	45.18	49.49	40.84
YBR275C	10.85	9.48	13.18	11.48	13.35	11.7
YBR276C	57.32	49.06	55.34	62.79	65.46	53.2
YBR278W	39.84	39.42	51.32	48.08	54.69	56.7
YBR279W	48.98	40.66	51.77	46.38	65.99	62.88
YBR280C	9.75	11.71	11.92	16.41	13.41	10.98
YBR281C	30.2	29.61	30.76	34.24	35.47	30.81
YBR282W	57.02	53.53	55.88	64.3	70.47	80.11
YBR283C	411.53	398.75	377.28	474.89	453.05	399.1
YBR284W	3.9	4.11	3.36	6.59	7.07	4.83
YBR285W	4.74	3.69	4.16	4.58	3.67	5.34
YBR286W	533.69	524.29	620.28	670.63	571.96	671.9
YBR287W	100.32	104.09	92.08	90.42	88.28	63.94
YBR288C	67.3	58.45	61.25	69.94	84.08	82.34
YBR289W	18.94	14.81	20.49	27.24	24.08	21.54
YBR290W	46.26	32.16	46.48	41.79	65.08	53.6
YBR291C	60.93	53.4	54.54	68.95	67.17	71.42
YBR292C	6.21	7.94	5.58	9.72	10.85	10.36
YBR293W	42.61	37.94	38.09	52.02	53.92	47.17
YBR294W	10.97	11.64	11.04	12.05	12.44	9.35
YBR295W	10.47	11.45	13.21	17.09	13.44	12.78
YBR296C	9.52	12.33	10.27	6.43	7.04	3.91
YBR296C-A	0.0	0.0	0.71	0.92	0.0	0.0
YBR297W	7.58	9.48	8.4	12.62	11.73	10.41
YBR298C	14.81	14.13	13.26	12.29	14.99	12.9
YBR298C-A	0.0	0.54	0.4	1.55	0.0	2.79
YBR299W	3.77	3.32	3.42	6.06	4.03	4.01
YBR301W	5.57	5.79	3.92	6.3	7.32	6.49
YBR302C	37.56	39.39	37.69	46.17	40.2	39.53
YCL001W	188.87	157.59	192.8	174.95	211.95	220.01
YCL001W-A	6.99	5.89	4.71	5.84	5.32	7.01
YCL001W-B	7.45	7.62	10.82	7.22	7.57	12.2
YCL002C	96.61	68.0	83.96	84.2	93.29	79.5
YCL004W	23.97	22.65	22.32	26.88	26.91	22.46
YCL005W	67.6	59.94	64.96	78.79	76.48	75.73
YCL005W-A	452.63	411.05	407.72	449.98	485.78	514.51
YCL008C	24.99	24.38	32.89	41.81	33.06	32.58
YCL009C	322.47	344.52	369.98	411.47	331.95	377.75
YCL010C	83.37	91.13	71.5	88.37	92.8	72.22
YCL011C	283.41	284.77	240.59	307.25	339.31	322.5
YCL012C	29.86	35.02	34.6	43.02	41.46	43.69
YCL014W	10.69	10.53	13.26	11.52	11.26	11.12
YCL016C	28.63	35.79	30.66	33.51	36.33	29.38
YCL017C	82.81	71.97	80.96	90.73	85.41	90.77
YCL018W	0.24	0.0	0.0	0.0	0.0	0.39
YCL019W	0.46	0.23	0.54	0.26	0.18	0.22
YCL020W	0.0	0.0	0.0	0.0	0.0	0.0
YCL021W-A	24.12	18.24	29.84	13.89	13.27	16.69
YCL024W	15.69	14.03	14.95	14.76	21.27	18.0
YCL025C	39.17	35.43	37.67	45.01	40.34	32.43
YCL026C-A	3.34	7.05	5.95	4.66	5.1	4.62
YCL026C-B	17.83	17.52	19.89	10.53	9.34	10.1
YCL027W	16.03	17.41	18.75	22.16	22.99	23.59
YCL028W	107.86	95.56	107.07	107.0	93.94	89.5
YCL029C	27.54	29.06	27.78	26.83	30.67	22.22
YCL030C	196.41	190.42	144.05	201.99	197.45	125.71
YCL031C	77.84	58.79	81.78	63.43	96.69	100.82
YCL032W	29.65	28.42	29.31	27.06	31.36	30.51
YCL033C	70.16	69.21	82.65	77.9	84.1	101.79
YCL034W	104.28	93.6	86.22	114.85	131.4	121.94
YCL035C	193.63	162.04	228.11	212.27	208.62	235.68
YCL036W	44.08	45.44	42.42	66.5	73.69	55.78
YCL037C	46.9	45.82	58.43	63.24	43.82	49.06
YCL038C	26.71	22.04	21.21	27.36	26.32	22.57
YCL039W	22.86	20.39	17.96	28.68	24.02	19.44
YCL040W	157.21	185.12	129.17	198.14	168.46	163.16
YCL042W	8.91	10.11	10.28	12.7	16.04	14.44
YCL043C	521.62	646.66	549.02	721.28	588.64	662.73
YCL044C	25.39	29.94	26.94	48.32	37.92	32.84
YCL045C	112.46	102.28	114.6	135.7	118.71	102.98
YCL047C	45.12	43.73	41.84	50.45	55.6	59.32
YCL048W	0.38	0.45	0.99	0.86	0.81	0.98
YCL048W-A	0.53	1.51	1.11	0.48	3.01	1.44
YCL049C	30.05	28.67	32.94	34.13	36.71	35.76
YCL050C	268.52	276.19	288.0	266.38	248.59	282.54
YCL051W	21.89	18.25	19.86	28.13	28.64	20.33
YCL052C	51.11	44.47	49.89	53.67	58.26	54.07
YCL054W	50.17	41.25	50.88	46.34	67.84	61.98
YCL054W-A	194.19	183.56	211.31	111.52	142.6	144.99
YCL055W	44.88	37.67	48.85	52.45	69.44	70.22
YCL056C	57.78	53.97	64.55	61.66	77.91	77.95
YCL057C-A	200.19	186.08	170.2	201.21	202.68	201.02
YCL057W	105.54	108.89	109.19	156.85	142.13	126.82
YCL058C	65.24	35.73	74.69	61.84	77.15	86.56
YCL058W-A	0.0	16.31	0.0	0.0	0.0	0.0
YCL059C	151.94	125.11	163.91	87.89	137.68	140.96
YCL061C	10.37	8.21	13.3	8.73	10.87	10.4
YCL063W	37.5	34.95	40.97	36.23	36.51	33.51
YCL064C	541.21	467.02	497.17	500.92	507.42	487.24
YCL066W	0.0	0.12	0.0	0.11	0.13	0.0
YCL067C	16.94	11.6	21.09	11.66	21.21	23.12
YCL068C	0.0	0.0	0.0	0.0	0.0	0.0
YCL069W	0.0	0.0	0.0	0.0	0.0	0.0
YCL073C	0.0	0.0	0.0	0.0	0.0	0.0
YCL074W	0.0	0.0	0.0	0.0	0.14	0.0
YCL075W	0.0	0.0	0.0	0.0	0.0	0.0
YCR001W	8.11	3.5	5.7	5.89	8.88	6.64
YCR002C	125.42	114.41	124.89	133.7	136.44	125.79
YCR003W	46.95	37.35	51.96	39.25	58.14	57.91
YCR004C	225.11	255.89	246.49	239.4	265.15	283.46
YCR005C	224.31	185.58	179.73	162.31	157.52	133.81
YCR006C	10.63	8.36	6.51	11.39	10.38	8.33
YCR007C	13.02	13.34	16.26	17.58	15.67	22.6
YCR008W	70.83	57.54	65.87	73.13	70.1	62.08
YCR009C	183.95	158.47	198.82	157.51	196.56	189.55
YCR010C	3.98	3.08	4.41	3.06	4.23	4.26
YCR011C	58.16	54.87	66.98	65.16	57.71	59.33
YCR012W	6577.38	7466.04	6604.81	5200.11	4587.14	5143.22
YCR014C	11.19	10.87	13.24	10.3	15.52	15.16
YCR015C	23.83	24.02	26.08	20.41	26.22	18.01
YCR016W	50.68	43.14	68.28	33.01	52.56	66.34
YCR017C	63.3	61.73	60.64	69.1	60.96	49.96
YCR018C	52.32	48.09	64.2	36.37	54.86	55.19
YCR019W	26.48	23.89	27.78	31.36	36.41	33.22
YCR020C	26.47	20.57	23.25	24.6	26.17	29.01
YCR020C-A	100.78	78.38	98.88	86.83	129.98	102.49
YCR020W-B	64.48	47.51	69.27	39.23	80.21	87.25
YCR021C	14.26	13.67	13.98	19.03	21.44	19.35
YCR022C	1.86	3.2	2.09	1.35	2.83	3.65
YCR023C	53.02	47.4	49.22	64.37	66.12	51.78
YCR024C	14.46	14.88	17.58	17.81	16.56	15.01
YCR024C-A	1414.3	1117.47	1129.61	1322.86	1489.22	1196.6
YCR024C-B	1472.78	1563.97	1098.34	1206.16	1466.46	1088.7
YCR025C	10.65	6.3	6.16	7.68	8.65	4.27
YCR026C	37.47	30.6	31.63	48.84	49.35	32.33
YCR027C	40.0	40.52	42.3	50.59	51.66	44.22
YCR028C	47.58	46.18	46.43	60.13	55.97	43.46
YCR028C-A	345.38	336.22	337.55	329.34	342.56	362.37
YCR030C	28.61	28.53	30.29	39.04	30.95	23.61
YCR031C	3749.74	3915.8	3849.33	3488.3	2913.12	3751.45
YCR032W	6.88	5.5	7.71	6.64	7.58	7.22
YCR033W	19.4	16.78	25.15	22.61	23.8	19.91
YCR034W	342.12	290.6	266.01	329.45	314.94	254.68
YCR035C	83.1	76.58	87.43	75.92	106.32	98.0
YCR036W	93.93	90.79	91.31	109.9	111.98	116.85
YCR037C	46.82	47.84	47.78	50.19	49.31	38.28
YCR038C	8.63	7.93	10.86	12.25	13.71	13.02
YCR039C	16.94	11.6	21.09	11.66	21.21	23.12
YCR040W	0.0	0.12	0.0	0.11	0.13	0.0
YCR041W	17.62	17.42	19.95	14.79	27.65	28.59
YCR042C	24.56	23.08	23.75	27.75	31.02	27.25
YCR043C	171.31	145.29	176.8	179.39	176.27	217.67
YCR044C	81.12	71.46	83.96	91.21	93.76	96.86
YCR045C	38.93	37.23	34.66	39.98	41.74	36.19
YCR046C	83.46	86.32	85.02	80.45	86.27	92.76
YCR047C	80.02	98.6	73.83	75.15	91.84	91.73
YCR048W	69.49	71.67	64.63	77.37	70.06	61.09
YCR050C	43.15	33.15	31.53	42.83	36.94	64.04
YCR051W	147.71	165.25	134.11	127.34	124.24	146.91
YCR052W	76.51	73.17	76.74	87.84	82.44	74.45
YCR053W	411.35	390.72	367.28	421.27	395.84	369.83
YCR054C	23.13	22.76	24.43	32.44	36.08	28.97
YCR057C	66.58	65.41	60.7	92.09	80.57	68.22
YCR059C	134.01	134.24	122.8	144.48	149.23	152.32
YCR060W	94.45	77.76	111.6	102.79	129.9	178.56
YCR061W	21.48	26.37	18.36	30.1	28.59	17.7
YCR063W	15.53	14.11	13.02	18.08	17.91	12.05
YCR065W	48.34	49.23	52.26	62.09	48.86	42.75
YCR066W	17.38	17.18	16.12	20.27	22.45	18.44
YCR067C	44.73	43.9	49.02	70.7	54.73	44.44
YCR068W	22.5	20.12	17.52	22.97	18.08	15.21
YCR069W	113.32	115.3	111.67	131.64	124.6	127.35
YCR071C	48.83	45.41	49.72	48.89	49.86	51.54
YCR072C	65.19	61.27	60.7	81.5	83.26	68.61
YCR073C	13.26	12.68	14.16	16.36	15.4	15.12
YCR073W-A	58.16	64.07	48.03	78.52	65.25	65.66
YCR075C	45.61	47.55	45.26	56.87	57.56	60.59
YCR075W-A	51.98	44.53	50.51	57.29	54.26	59.45
YCR076C	48.78	48.59	40.96	36.63	45.81	45.13
YCR077C	86.49	84.39	85.21	93.85	92.41	74.02
YCR079W	22.09	22.12	19.27	22.14	20.95	19.86
YCR081W	7.54	6.49	8.19	9.48	9.5	7.15
YCR082W	203.89	185.25	216.06	252.27	265.73	283.81
YCR083W	76.95	63.5	65.12	70.84	89.25	90.39
YCR084C	106.32	114.09	118.27	127.68	107.72	93.81
YCR085W	4.35	2.78	2.8	7.57	4.83	4.35
YCR086W	28.74	25.16	33.39	30.85	41.82	41.25
YCR087C-A	126.85	131.24	129.19	138.38	166.1	181.47
YCR088W	77.82	96.47	99.82	107.15	80.75	88.77
YCR089W	7.94	8.32	10.36	12.68	9.86	8.39
YCR090C	119.18	110.62	133.49	113.24	124.11	155.47
YCR091W	6.08	5.19	5.17	7.07	5.85	5.24
YCR092C	22.36	19.49	23.88	29.09	28.89	24.29
YCR093W	17.87	18.81	23.69	25.75	21.47	19.19
YCR094W	39.64	36.29	50.23	56.46	49.85	53.96
YCR095C	42.53	30.98	38.58	33.63	54.48	51.08
YCR095W-A	11.66	12.67	8.74	14.84	12.59	9.76
YCR096C	27.88	33.66	35.46	21.08	38.24	46.27
YCR097W	114.29	99.86	106.6	109.07	132.97	117.58
YCR098C	5.14	3.8	4.62	7.89	8.27	6.49
YCR099C	10.47	10.55	11.63	18.89	18.91	13.29
YCR100C	11.96	11.07	11.68	21.68	19.25	14.0
YCR101C	12.04	10.63	8.95	14.15	17.76	8.5
YCR102C	8.87	14.75	13.93	17.14	18.61	16.85
YCR104W	2.85	1.63	3.42	4.37	6.66	5.62
YCR105W	9.16	11.43	10.41	12.59	15.15	11.31
YCR106W	11.9	13.98	15.13	20.72	19.71	12.16
YCR107W	17.96	24.5	25.8	26.98	29.99	27.29
YCR108C	0.0	0.0	0.0	0.0	0.0	0.0
YDL001W	33.95	27.98	30.91	30.85	34.57	32.08
YDL002C	55.16	52.67	62.61	46.27	61.23	64.84
YDL003W	49.17	42.77	54.73	42.44	68.62	66.86
YDL004W	201.72	190.8	188.36	176.99	202.36	176.97
YDL005C	38.22	33.93	39.79	31.79	41.52	38.02
YDL006W	57.21	37.1	55.7	57.6	71.84	64.13
YDL007C-A	0.0	0.94	0.0	0.0	0.0	0.0
YDL007W	199.69	176.88	213.83	259.68	350.44	316.12
YDL008W	70.62	58.99	67.14	82.82	84.6	86.73
YDL009C	37.23	41.36	42.24	34.57	33.89	50.63
YDL010W	39.56	35.23	44.34	30.33	37.01	31.41
YDL012C	110.86	80.55	118.37	105.4	109.74	121.01
YDL013W	34.54	27.56	30.33	36.33	42.33	31.92
YDL014W	653.5	647.82	616.83	654.57	619.15	648.38
YDL015C	317.24	294.97	305.65	308.77	337.17	316.11
YDL017W	22.47	19.15	19.66	23.71	28.3	22.84
YDL018C	54.28	43.39	57.01	46.37	56.28	51.3
YDL019C	22.1	21.05	24.69	26.12	24.93	18.39
YDL020C	83.23	72.21	81.42	102.46	122.77	93.68
YDL021W	10.33	9.36	11.08	7.86	7.18	9.6
YDL022C-A	0.0	0.0	0.0	0.0	0.48	0.0
YDL022W	129.38	133.94	110.31	157.33	148.6	125.97
YDL024C	2.8	1.7	2.29	2.2	2.75	2.44
YDL025C	27.72	25.42	21.06	25.31	34.47	22.09
YDL027C	29.77	21.18	27.7	25.17	30.44	27.97
YDL028C	17.77	18.46	21.95	21.56	24.13	19.61
YDL029W	238.27	240.14	235.25	258.41	275.25	267.62
YDL030W	31.8	27.09	29.7	32.42	42.07	38.58
YDL031W	45.61	39.33	51.37	44.33	52.35	50.85
YDL033C	21.0	17.93	21.29	20.89	20.9	19.44
YDL035C	23.49	20.2	20.96	24.62	28.42	21.16
YDL036C	27.19	29.41	30.91	29.34	28.15	29.47
YDL037C	3.44	2.16	4.65	1.93	0.88	1.01
YDL039C	5.45	3.61	8.46	1.88	2.93	1.81
YDL040C	108.71	112.92	113.63	120.84	124.19	112.65
YDL042C	35.61	33.16	33.76	29.53	29.33	26.65
YDL043C	40.53	30.42	40.6	24.11	41.4	29.85
YDL044C	18.72	16.62	24.02	16.21	25.01	24.71
YDL045C	38.43	34.25	40.35	41.11	45.8	43.57
YDL045W-A	85.75	74.57	102.18	108.45	103.17	118.69
YDL046W	214.73	216.06	198.8	272.64	240.47	225.73
YDL047W	81.22	84.15	69.33	77.49	86.95	67.03
YDL048C	9.53	8.62	7.76	7.04	8.23	5.83
YDL049C	6.46	3.87	6.13	8.37	6.93	6.35
YDL051W	338.52	343.52	319.22	257.95	311.08	334.6
YDL052C	112.83	107.88	96.99	103.18	99.71	93.31
YDL053C	63.41	44.31	54.84	47.91	64.39	65.41
YDL054C	34.03	27.63	29.15	34.59	34.98	33.86
YDL055C	2159.52	2080.68	2149.43	1940.73	2120.98	2207.12
YDL056W	14.36	10.89	17.26	16.34	17.74	16.91
YDL057W	15.23	16.38	16.66	17.93	20.31	18.21
YDL058W	8.42	6.92	12.97	8.52	9.0	12.79
YDL059C	16.88	14.79	18.24	13.69	16.6	15.75
YDL060W	81.31	73.89	82.09	95.15	110.39	82.57
YDL061C	1994.34	1982.18	2038.4	2035.05	1882.74	2214.69
YDL063C	68.97	60.64	73.59	71.46	75.31	74.79
YDL064W	145.24	135.57	172.13	129.76	150.83	163.3
YDL065C	33.42	28.26	51.25	35.8	47.58	63.32
YDL066W	287.23	268.99	285.18	303.02	272.08	269.07
YDL067C	204.81	206.28	165.79	169.77	221.48	227.72
YDL069C	25.64	17.35	21.33	22.44	31.07	24.59
YDL070W	99.12	83.91	86.22	115.36	143.93	120.99
YDL072C	264.75	277.37	235.07	323.48	299.5	303.23
YDL073W	37.38	31.95	37.85	40.73	50.98	37.23
YDL074C	54.45	39.79	67.96	45.34	64.2	61.25
YDL075W	4236.17	3891.36	4147.06	3380.44	4011.11	4846.76
YDL076C	62.1	57.83	56.38	66.89	74.05	66.82
YDL077C	20.99	18.12	22.09	23.37	25.77	21.08
YDL078C	161.69	156.69	166.94	155.33	173.71	167.36
YDL079C	8.8	11.86	12.67	12.98	16.02	13.36
YDL080C	25.41	23.6	29.11	32.23	32.14	29.66
YDL081C	6179.3	8959.56	5913.95	4187.15	5046.4	6183.21
YDL082W	1808.18	1779.58	1843.01	1541.44	1525.71	1806.28
YDL083C	3028.47	2993.41	3069.66	2771.87	2709.95	3099.18
YDL084W	655.04	599.23	662.01	607.42	648.8	658.67
YDL085C-A	106.09	114.48	138.02	69.41	102.8	120.77
YDL085W	2.08	2.69	3.21	4.59	3.44	2.1
YDL086W	115.34	130.18	123.63	130.05	144.34	147.55
YDL087C	15.09	12.72	15.15	18.08	17.06	12.13
YDL088C	50.28	42.26	49.34	54.86	60.51	54.35
YDL089W	21.46	20.22	19.76	26.13	24.39	21.16
YDL090C	41.46	37.51	35.1	40.98	41.42	35.82
YDL091C	20.7	15.25	19.6	19.68	22.92	22.86
YDL092W	136.55	123.32	151.62	111.86	150.14	180.96
YDL093W	35.82	33.1	32.05	34.27	33.62	30.68
YDL095W	164.65	162.05	169.38	186.94	161.61	143.44
YDL097C	203.56	198.69	206.33	310.47	299.74	319.65
YDL098C	21.51	14.45	27.11	22.37	27.46	30.86
YDL099W	39.76	29.69	55.79	28.49	41.89	68.51
YDL100C	329.79	318.13	385.87	394.12	375.37	427.22
YDL101C	31.15	28.39	33.31	27.14	33.89	31.54
YDL102W	20.59	17.13	21.89	29.18	25.3	25.16
YDL103C	67.86	60.84	71.98	74.39	75.89	70.63
YDL104C	18.94	15.18	17.97	16.53	16.92	18.22
YDL105W	18.96	15.37	20.1	17.62	21.57	16.85
YDL106C	19.93	16.78	22.9	23.86	23.45	23.16
YDL107W	14.86	11.16	14.62	11.82	18.88	19.4
YDL108W	50.62	44.58	45.73	45.62	56.6	46.28
YDL109C	13.05	11.4	12.16	20.4	15.39	8.82
YDL110C	27.63	34.4	25.02	33.91	32.56	32.8
YDL111C	120.73	105.55	109.97	152.46	157.34	168.87
YDL112W	37.61	36.9	42.44	45.35	46.06	38.17
YDL113C	23.85	18.47	22.42	25.71	30.79	24.47
YDL114W	0.42	0.27	0.4	0.51	0.4	0.15
YDL115C	39.66	37.66	41.54	35.37	49.05	45.71
YDL116W	58.97	55.31	60.54	61.42	63.7	55.64
YDL117W	30.5	30.28	33.96	38.52	37.79	31.24
YDL119C	24.31	19.65	24.13	29.29	33.8	30.16
YDL120W	111.7	84.85	107.59	128.61	129.19	147.36
YDL121C	188.92	168.46	188.95	145.11	206.75	234.38
YDL122W	59.66	50.45	54.29	54.61	75.46	64.15
YDL123W	61.21	55.46	52.85	71.12	73.11	69.47
YDL124W	194.76	199.1	214.08	257.01	227.42	255.27
YDL125C	442.25	460.53	433.11	448.89	467.76	460.72
YDL126C	328.12	332.93	363.05	494.17	427.35	417.01
YDL127W	48.33	39.3	38.02	47.25	45.1	42.99
YDL128W	136.61	132.38	114.83	116.05	118.23	106.84
YDL129W	21.16	23.99	24.6	22.75	28.39	22.53
YDL130W	4089.52	5904.49	3549.0	3454.44	3315.28	3668.47
YDL130W-A	41.79	38.66	48.14	47.69	49.53	49.06
YDL131W	156.12	147.09	149.28	218.77	187.21	193.23
YDL132W	53.32	47.45	59.67	71.36	78.39	68.14
YDL133C-A	7553.42	8788.54	10619.01	5607.4	9198.15	12062.17
YDL133W	46.78	38.72	44.86	52.03	55.59	54.0
YDL134C	128.77	115.42	129.79	137.22	146.29	141.84
YDL135C	124.91	118.92	145.14	97.05	133.62	133.09
YDL136W	1807.95	1748.32	1976.42	1647.68	1710.88	2118.76
YDL137W	503.02	493.55	525.51	470.59	498.64	536.64
YDL138W	19.63	20.41	17.06	23.1	19.35	14.06
YDL139C	13.93	13.73	16.72	14.59	18.25	16.69
YDL140C	47.48	48.51	58.29	72.06	52.68	42.62
YDL141W	34.5	30.64	33.73	41.84	37.28	33.02
YDL142C	48.24	32.74	43.9	39.66	46.98	44.72
YDL143W	295.75	294.2	273.25	349.1	350.22	321.7
YDL144C	58.14	60.42	53.56	64.93	70.63	66.33
YDL145C	122.08	119.75	124.34	143.31	129.18	107.95
YDL146W	28.53	22.24	26.35	27.86	30.82	27.02
YDL147W	152.15	115.51	189.65	110.75	162.58	175.81
YDL148C	39.69	28.25	52.36	40.25	49.71	55.87
YDL149W	5.23	4.76	6.27	6.23	7.46	5.88
YDL150W	65.98	64.13	60.07	50.29	68.17	63.9
YDL153C	73.96	55.03	79.67	52.1	79.13	78.19
YDL154W	6.71	6.57	6.7	6.23	6.95	7.7
YDL155W	59.19	52.44	64.47	61.12	69.9	68.45
YDL156W	13.38	13.63	12.34	16.57	17.53	12.69
YDL157C	219.79	246.49	231.15	231.71	306.55	286.56
YDL159W	25.77	25.84	24.42	26.19	29.8	26.46
YDL159W-A	9.24	7.97	8.44	13.44	14.97	9.58
YDL160C	74.53	72.69	75.77	92.9	83.17	57.49
YDL160C-A	59.32	56.36	72.02	57.68	86.25	76.11
YDL161W	41.97	33.51	56.83	36.75	49.14	54.99
YDL164C	42.16	42.53	40.83	49.01	47.62	42.19
YDL165W	106.94	104.24	100.3	113.55	126.98	127.06
YDL166C	114.03	105.54	117.88	111.76	129.65	129.36
YDL167C	61.18	47.62	61.13	66.0	79.97	59.7
YDL168W	139.49	144.2	135.89	152.38	171.99	165.06
YDL169C	1.94	0.74	0.95	2.99	0.74	2.85
YDL170W	22.25	23.23	23.88	35.02	36.01	31.51
YDL171C	23.9	23.95	25.36	29.68	28.29	23.2
YDL173W	65.86	70.18	61.88	68.8	85.85	77.43
YDL174C	46.68	49.75	47.35	56.7	55.33	54.33
YDL175C	25.78	21.8	26.72	28.93	33.46	32.96
YDL176W	22.44	21.57	20.94	24.94	25.56	21.9
YDL177C	37.58	27.8	32.96	28.42	39.65	36.62
YDL178W	67.15	70.37	59.86	56.75	65.7	56.39
YDL179W	59.8	51.58	51.55	60.31	71.25	60.06
YDL180W	40.97	34.29	35.24	49.2	49.37	36.44
YDL181W	42.74	45.68	47.64	45.09	56.63	37.0
YDL182W	398.33	367.48	362.06	613.17	500.17	492.1
YDL183C	12.21	13.01	12.3	13.81	11.76	14.0
YDL184C	7177.04	8801.93	9602.07	5353.69	7831.12	9770.98
YDL185W	300.32	318.27	355.0	356.31	298.75	315.41
YDL186W	10.95	7.95	8.68	8.39	8.64	9.73
YDL188C	68.99	71.44	70.98	82.35	71.2	72.55
YDL189W	56.59	46.28	57.46	59.57	72.63	64.27
YDL190C	44.98	46.83	44.01	51.99	56.06	46.86
YDL191W	3751.28	3735.74	3882.23	3261.57	3565.31	3866.52
YDL192W	1478.68	1353.97	1505.5	1272.67	1505.2	1564.08
YDL193W	69.62	60.06	61.72	56.73	62.34	59.97
YDL194W	7.83	7.51	7.11	8.24	9.96	6.93
YDL195W	55.41	59.66	71.98	95.03	65.96	59.33
YDL197C	27.36	27.11	27.35	29.1	29.24	24.74
YDL198C	97.02	95.64	82.6	104.46	98.77	111.83
YDL199C	5.16	4.95	5.01	7.81	6.98	7.02
YDL200C	36.13	37.92	36.31	23.69	38.56	39.06
YDL201W	80.63	91.24	89.14	69.0	77.97	74.61
YDL202W	48.63	38.29	47.1	43.08	53.6	59.71
YDL203C	32.43	31.96	32.5	42.67	36.71	29.46
YDL204W	13.29	13.27	14.09	19.23	15.83	14.21
YDL204W-A	23.37	18.54	13.59	26.36	29.94	19.35
YDL205C	82.62	93.07	84.37	74.47	81.62	67.49
YDL206W	12.58	11.73	12.4	16.08	14.73	10.35
YDL207W	37.83	30.89	39.47	37.18	46.4	43.86
YDL208W	558.26	463.11	485.71	392.94	513.28	509.25
YDL209C	29.74	24.45	23.78	25.28	32.85	30.99
YDL210W	4.44	4.77	4.3	3.06	4.81	4.26
YDL211C	12.4	9.75	9.78	17.43	12.26	12.64
YDL212W	359.54	303.34	318.97	313.67	354.64	353.48
YDL213C	116.05	88.07	131.55	61.88	94.29	119.35
YDL214C	3.63	3.96	4.05	3.07	3.22	2.26
YDL215C	43.42	39.74	36.61	47.89	51.55	38.3
YDL216C	11.59	10.45	15.52	12.87	17.37	15.46
YDL217C	69.72	60.85	67.27	77.92	79.9	78.83
YDL218W	8.77	8.01	10.2	12.69	9.39	11.51
YDL219W	128.74	127.78	135.69	132.52	169.05	155.61
YDL220C	10.77	11.19	11.87	14.1	10.98	7.66
YDL222C	8.15	6.73	6.81	10.08	10.17	6.36
YDL223C	11.15	9.16	12.9	12.57	12.38	9.45
YDL224C	42.8	41.86	47.31	63.45	47.13	40.09
YDL225W	44.95	34.73	45.23	38.11	48.94	42.58
